epoch,time,RMS,MAE
0.0,8.295302867889404,0.1223151195428259,0.11244989625484039
1.0,15.789795160293579,0.050830666405931736,0.03623346508448168
2.0,23.30443024635315,0.042790643657702576,0.030834397311920125
3.0,30.743272066116333,0.03902703601959483,0.028154576482738374
6.0,53.36925292015076,0.03865700398208934,0.02802211836912013
7.0,61.01507520675659,0.03857839764855267,0.027529269373515595
8.0,68.87252306938171,0.03796880140960941,0.0272024580924123
9.0,76.66119003295898,0.037441093168019454,0.027099876286284522
10.0,84.09949493408203,0.03734694649285066,0.027374442158138435
13.0,106.73343896865845,0.037187077598077954,0.027042732616636048
17.0,136.71269702911377,0.037180208824286645,0.026709037099767335
22.0,174.99991512298584,0.03693248639904241,0.027112588959382514
25.0,198.01880407333374,0.03678673282359901,0.02675821701857854
36.0,282.08225202560425,0.03674295471177698,0.026935827835007926
40.0,311.95584511756897,0.03674196422633967,0.026522064872801464
41.0,319.5270662307739,0.03659448441807154,0.026821160387190436
42.0,326.8773591518402,0.036540135297759437,0.02649439369382069
46.0,357.2324550151825,0.03647537740489944,0.026472797921184427
49.0,379.8499252796173,0.036469724965738005,0.026450783986133514
51.0,395.03957891464233,0.03631576168526865,0.02654044783041089
52.0,402.7767219543457,0.03630939110649979,0.02628476509886759
53.0,410.4254689216614,0.03630035351889465,0.026459708628398623
55.0,425.754860162735,0.03626050466178651,0.026365115409443272
57.0,441.15149211883545,0.03624542544144158,0.02630266229831371
65.0,502.5670189857483,0.0362420754831248,0.026212777498771326
68.0,525.6063799858093,0.03624149904861331,0.02629726255648672
70.0,540.8811740875244,0.03623540698632975,0.026367593241748
71.0,548.7069129943848,0.03622718034763167,0.026253493531920895
80.0,617.7260119915009,0.036218987825710224,0.026299647970018342
88.0,679.868115901947,0.036218790136869634,0.026202735276327205
95.0,733.4491369724274,0.03621122977171122,0.026262801561426283
98.0,757.0528991222382,0.036210225192198846,0.02631487423629283
101.0,780.9167251586914,0.036207308141156976,0.026190958678685546
102.0,788.876058101654,0.0361892384919411,0.026264560583156002
106.0,820.0243961811066,0.03618737242398205,0.02618460544515056
109.0,843.647439956665,0.03618581260171624,0.026210720799395664
110.0,851.427013874054,0.036181221385347954,0.026207041952181397
115.0,890.8518359661102,0.03617789928065618,0.026263738240465004
116.0,898.9282491207123,0.03617149452770703,0.026199527506999037
127.0,984.0239849090576,0.03616954209252108,0.026215313762613164
128.0,991.8541481494904,0.03616101235673852,0.026237880985633642
133.0,1030.4616830348969,0.036152768203771356,0.02620652329374391
142.0,1101.9482691287994,0.03614789258472496,0.02619619805754037
147.0,1141.0468270778656,0.0361442880797073,0.02623988051849442
148.0,1148.926929950714,0.036134710259034974,0.026248948182216725
152.0,1179.8430840969086,0.03613300854510124,0.02626838594208357
154.0,1196.0092108249664,0.03612584379483191,0.026176679865697546
156.0,1211.5203359127045,0.03612533791636654,0.026207576519190538
170.0,1321.7463822364807,0.03610640847613717,0.026189855236094847
182.0,1416.5142431259155,0.036101559608020556,0.02620992390900951
184.0,1432.2397241592407,0.036100955120626894,0.026206798603270725
196.0,1527.4902231693268,0.036088975205943334,0.026188332866566775
201.0,1567.1071031093597,0.036073302341472914,0.026137270247877906
203.0,1582.9875268936157,0.03607315550113934,0.026150438710429554
206.0,1606.772712945938,0.03607244530169334,0.026173215495301654
209.0,1630.4371230602264,0.036071459166929706,0.02616266223192501
212.0,1654.0601291656494,0.03607119522087611,0.02616401081711438
219.0,1708.819657087326,0.03607060222437565,0.02615512282037803
230.0,1795.12854886055,0.03606963458978656,0.02615807088520522
236.0,1842.1189739704132,0.03606876259011715,0.02617348828760648
242.0,1889.5885879993439,0.03606861952220316,0.026165735757381542
247.0,1929.3189361095428,0.03606742403107885,0.026156250050762216
248.0,1937.1852841377258,0.03606676777489733,0.026166747150358022
261.0,2038.9984300136566,0.03606641865935902,0.026168915645063177
275.0,2149.874176979065,0.036066326617801854,0.026146151384362548
276.0,2157.897043943405,0.036065231513159025,0.026160650780353727
279.0,2180.9363520145416,0.0360641831845785,0.026176148224145553
294.0,2297.894992828369,0.03606408056929106,0.02617343586816946
296.0,2313.5069739818573,0.03606273145105785,0.02615742586696106
311.0,2430.889051914215,0.03606236577439561,0.026184318364156786
313.0,2446.5809741020203,0.036061689965950224,0.02615949177839111
320.0,2501.326098918915,0.03606151749189243,0.026150585736033786
328.0,2565.0503301620483,0.03606044548879996,0.02615950376623946
339.0,2652.1848590373993,0.03606012033062731,0.026147466053188087
341.0,2668.0942752361298,0.03605986788417649,0.026164261053523503
346.0,2707.704122066498,0.03605944547472911,0.026168155761912466
351.0,2747.1909351348877,0.0360575330034856,0.026155746897191978
356.0,2786.740077018738,0.036057171248980634,0.02616675225125668
360.0,2818.367128133774,0.03605671902745939,0.026166892613868235
366.0,2866.138237953186,0.036055987332937536,0.02615337562345877
370.0,2898.047910928726,0.036055564558159406,0.026141881518565335
371.0,2905.8873751163483,0.03605508393124133,0.026158659588692408
379.0,2969.1942870616913,0.036054608649151235,0.02615955114913831
387.0,3033.071746110916,0.036054495288064245,0.026151404162895395
388.0,3040.9991822242737,0.03605372408635152,0.02615112380459221
390.0,3056.922221183777,0.03605335714087623,0.026163965387419948
391.0,3064.8868680000305,0.03605285435595742,0.026136508722970797
408.0,3199.059858083725,0.03605262227360671,0.0261495129618249
411.0,3222.705091238022,0.03605259114295284,0.02615904259615562
412.0,3230.566968202591,0.03605249022408015,0.02616431981951813
413.0,3238.5450072288513,0.03605243707820478,0.02615220388182744
415.0,3254.0796201229095,0.03605231415817312,0.026144770811432953
418.0,3277.4864320755005,0.036052251583323494,0.026157751821611876
421.0,3301.388762950897,0.03605204115166135,0.026131226574644898
424.0,3324.8255648612976,0.03605108652878862,0.026133944888884767
431.0,3380.2194950580597,0.036050729797741585,0.02614391820407259
439.0,3443.9283380508423,0.03604948170270442,0.026155145280342348
442.0,3468.0052568912506,0.036049345770841484,0.026154605849784133
444.0,3483.9112401008606,0.03604840750510273,0.0261338853618207
446.0,3499.936581134796,0.03604737921455117,0.0261427988378348
455.0,3572.3942971229553,0.036046981272287185,0.026147319928644965
463.0,3635.847732067108,0.036046357622065754,0.026130042421560945
465.0,3651.791642189026,0.03604544407891796,0.02614754616277993
474.0,3722.8571150302887,0.03604500902167017,0.02613717805036819
485.0,3809.9798500537872,0.03604401309058107,0.0261502012986489
494.0,3880.563418865204,0.03604360393323939,0.02616166299829182
497.0,3904.4899220466614,0.036043372398592954,0.026157244650304643
499.0,3919.948259115219,0.03604244833248603,0.026136305165072135
