epoch,time,RMS,MAE
0.0,6.0004589557647705,0.10067988175965027,0.08751161024730582
1.0,11.31781816482544,0.04907183076799853,0.03565991718339251
2.0,16.489811897277832,0.042202634640346695,0.03205609082026916
3.0,21.447140216827393,0.03988444773589297,0.02925366584323387
6.0,37.020960092544556,0.03717381739668882,0.027158267587175742
9.0,52.25793099403381,0.03716705331439169,0.027258769154255066
10.0,57.486897230148315,0.03710577818929213,0.02730056017745056
11.0,62.47657108306885,0.03706381388959107,0.02672275852463767
17.0,93.17881321907043,0.03675230588997819,0.026762288479636787
20.0,108.4605040550232,0.036720375065395404,0.02648440094420317
29.0,154.6187891960144,0.036639176558954586,0.026881332095392403
30.0,159.77603602409363,0.03640040668674214,0.026406864695549093
33.0,175.0441951751709,0.03626354226169871,0.02641118689084124
34.0,180.10984921455383,0.036234529042506965,0.026298463323056038
41.0,216.31734204292297,0.03619013267808067,0.02618925119642911
49.0,257.42086029052734,0.036177976491605625,0.026374121200887893
51.0,267.63411712646484,0.03598234258922101,0.026194592229614812
53.0,277.9301800727844,0.03596631538963528,0.0260382836418291
55.0,288.3422431945801,0.035948020809561984,0.026130743456130586
56.0,293.24042320251465,0.03594738982662316,0.02599128279221383
57.0,298.45096015930176,0.03593246389317509,0.026058448505911398
64.0,334.3845660686493,0.03591869037150244,0.026030272591552
71.0,370.217404127121,0.035913354944561215,0.026029886057292253
74.0,385.6104280948639,0.03591009213029335,0.026083125523611996
81.0,421.6984360218048,0.035904159781769814,0.02601038671921694
82.0,426.61779499053955,0.03589991836872759,0.026088859979337613
93.0,483.4752371311188,0.035882759238918954,0.026024541607873347
95.0,493.7551500797272,0.035881960182937996,0.026020096961555002
107.0,555.2956049442291,0.03587746400484434,0.02609541642333878
113.0,586.2490801811218,0.035871653348780265,0.026049350142049486
115.0,596.5599670410156,0.03586892835034622,0.02596965905574928
116.0,601.7987971305847,0.035863065131616446,0.026073212559059065
120.0,622.416265964508,0.03586272408598972,0.02601587985330475
121.0,627.6297872066498,0.03585100330374436,0.02603642297589094
126.0,653.2523472309113,0.0358465825731616,0.025980998467646274
128.0,663.221871137619,0.03584501553160104,0.02598948372751667
131.0,679.0118651390076,0.03584433122165525,0.026035367840766318
132.0,683.9481761455536,0.035843533430008574,0.026013053947818627
135.0,699.630264043808,0.035840280482763116,0.026052795861847965
145.0,750.7693319320679,0.035830647231724654,0.02599849175566741
148.0,766.3819210529327,0.03582846215831065,0.025936889528489788
150.0,776.3609011173248,0.03582816872161176,0.026016685583319224
153.0,792.1079752445221,0.03582443006010305,0.026017088108186506
156.0,807.346018075943,0.03582166129426465,0.025949805024434884
157.0,812.6708810329437,0.03581857321526541,0.025954867495344276
160.0,827.9566168785095,0.03581384514924142,0.026004230152614202
168.0,868.8785290718079,0.035812924857880665,0.025944880157472202
174.0,899.8866150379181,0.03580405667129734,0.025936623602116304
178.0,920.4473841190338,0.035798580226815535,0.02598711727120547
180.0,930.5710971355438,0.03579635707663663,0.025911907868752124
186.0,961.5019829273224,0.03579359609607352,0.026004171939645014
190.0,982.027330160141,0.03578739801273177,0.02595600056264095
193.0,997.5643529891968,0.03577814870330445,0.025918881593435434
201.0,1038.9022562503815,0.03576670783148939,0.025930316608034357
202.0,1043.8608071804047,0.03576570001060604,0.025940247329310818
207.0,1069.4048011302948,0.03576416645787291,0.02593390209825575
212.0,1095.3542230129242,0.03576382618096627,0.025948349345511858
223.0,1151.938950061798,0.03576295580132548,0.025929756724890535
227.0,1172.5460510253906,0.03576283455493014,0.025930147435157248
228.0,1177.4852302074432,0.03576248552013893,0.025930561563058986
232.0,1198.0896561145782,0.03576171001579878,0.025939135658544672
241.0,1244.2778191566467,0.03576124836015296,0.02593942169999607
243.0,1254.5719830989838,0.03576120932990155,0.02594023273106315
247.0,1275.1376860141754,0.03576064880600196,0.02593312394539108
255.0,1316.3031690120697,0.03576055543884126,0.025929739614849782
256.0,1321.5142891407013,0.0357602982220632,0.02592541322287214
264.0,1362.5439941883087,0.035760288334760214,0.025927567085943654
265.0,1367.7259950637817,0.03575957938095605,0.025928207125027816
272.0,1403.524432182312,0.03575856503015465,0.025926036470618082
276.0,1424.1790342330933,0.035758484757421646,0.025936862379265364
277.0,1429.4213860034943,0.03575748492104839,0.02592364571204465
291.0,1501.4949922561646,0.035757376798214516,0.02593500256868658
292.0,1506.6366908550262,0.03575669732215413,0.025921513969442297
294.0,1516.685366153717,0.03575661186885454,0.02592221314299796
295.0,1521.8958821296692,0.035756242392710066,0.025928530843211936
302.0,1557.584755897522,0.03575598828663912,0.02593201513085041
304.0,1568.0341970920563,0.03575536989938582,0.025925879993107994
308.0,1588.4843130111694,0.03575514852924936,0.025921567383558455
313.0,1614.2811031341553,0.03575464546405811,0.025926551447561962
319.0,1644.8070540428162,0.03575416994059253,0.025926985821947638
324.0,1670.4933760166168,0.03575417717149109,0.025924611639035262
325.0,1675.7166230678558,0.03575349149554568,0.025913615344545952
330.0,1701.4505672454834,0.035753173283765254,0.025925830100681377
335.0,1727.0610251426697,0.03575263894373923,0.025938067525847704
337.0,1737.1820878982544,0.03575232476497856,0.025926207528059336
343.0,1768.159306049347,0.0357513871664082,0.02592162190553014
346.0,1783.5523471832275,0.035750993146463836,0.025928352894195487
348.0,1793.9507141113281,0.03575083144938163,0.025931440882494054
361.0,1860.4664940834045,0.03574998806240896,0.025930628681488745
362.0,1865.718471288681,0.035749739384002256,0.025916110905959442
369.0,1901.4592790603638,0.035749379016195876,0.0259345740777934
373.0,1921.9204320907593,0.035748660055407534,0.02593793545081447
377.0,1942.5011820793152,0.03574860791879868,0.0259292729938407
383.0,1973.2937180995941,0.03574853781251725,0.02591117432626936
385.0,1983.754310131073,0.03574831682765943,0.025914276499900746
386.0,1988.802721977234,0.035748066890673426,0.02590487401620778
389.0,2004.2344181537628,0.03574754890453897,0.025923092396813313
391.0,2014.650651216507,0.03574749183008789,0.025912092384878956
396.0,2040.2326970100403,0.03574688286870156,0.025929075957955915
397.0,2045.258546113968,0.03574665826062822,0.025909313574669916
400.0,2060.869707107544,0.03574648583500307,0.025912417755050498
404.0,2081.4760320186615,0.035746237960109124,0.025913688897821877
407.0,2096.8134541511536,0.035745729559822255,0.025922505556423347
409.0,2107.2244348526,0.035745457832858714,0.025939759772766312
413.0,2127.8626210689545,0.035744890823128254,0.025929790078794077
417.0,2148.3882851600647,0.03574466098870291,0.025916692965162212
420.0,2163.6432881355286,0.03574378265010861,0.025925412918740665
435.0,2240.7029082775116,0.03574340031264095,0.02591331256808634
436.0,2245.779659986496,0.035742711844615215,0.025929479374103514
441.0,2271.2541649341583,0.03574266732929126,0.025907632671548674
445.0,2291.923077106476,0.03574216541795411,0.025928217008228605
454.0,2338.0399119853973,0.03574196928531463,0.025900144234589927
455.0,2343.2454681396484,0.03574173778620032,0.025909464978960586
460.0,2369.280463218689,0.03574131030410756,0.02591238331151856
463.0,2384.473729133606,0.03574093081222964,0.025921976145033013
469.0,2415.4668889045715,0.03574033284723461,0.025905449060205178
471.0,2425.8999071121216,0.03573986045968344,0.02592692334812562
472.0,2430.873036146164,0.035739791362805376,0.025903231089564962
475.0,2446.5435030460358,0.0357397459849583,0.025913210109063542
485.0,2497.8953149318695,0.03573832023476907,0.02590874444285925
491.0,2529.1060779094696,0.03573808478116628,0.025931029461392304
493.0,2539.5762372016907,0.03573740874935023,0.02592840188547335
499.0,2570.567278146744,0.03573715728182826,0.02590730247492613
