epoch,time,RMS,MAE
0.0,7.6144468784332275,0.09447727432591017,0.07961622245613229
1.0,14.390049934387207,0.04880794020107681,0.03637521441949896
2.0,21.250827074050903,0.04451784473553694,0.031611622706245845
3.0,28.017865896224976,0.04021905273836766,0.030306983120771316
4.0,34.69024991989136,0.040134959419305234,0.02893342784601032
5.0,41.18056893348694,0.03760552046976978,0.027234858919403828
6.0,47.97636413574219,0.03655436561433736,0.026659559344093996
8.0,61.54632091522217,0.03627662665779758,0.026120477126897603
16.0,115.2511579990387,0.03615496554548372,0.026119543993656628
17.0,121.99816393852234,0.03612987751101662,0.026115728983327098
21.0,148.6546859741211,0.036046108990776066,0.02608133810860579
27.0,188.78656101226807,0.035908695052882474,0.025951855020148712
33.0,229.16681098937988,0.03586397607383328,0.025929916431647305
38.0,262.46743512153625,0.03575564390367671,0.025790175797570467
45.0,309.4436528682709,0.03563750635300438,0.025704907115113654
51.0,349.69229006767273,0.035458352722788807,0.02571012452672099
59.0,403.2809579372406,0.03545048139192074,0.02574787631229321
61.0,416.80697298049927,0.0354492331305504,0.025712269357271195
64.0,436.82188391685486,0.03544630990237718,0.025728413359940083
66.0,450.2314808368683,0.03544546498906615,0.025655201103021677
67.0,456.70654010772705,0.03544375574133733,0.02578165504648246
69.0,470.27019810676575,0.035442684887338385,0.02569404626926746
70.0,476.9963641166687,0.03543447601269764,0.025665234065725757
71.0,483.7086889743805,0.03543012784289289,0.025722343374819375
78.0,530.5499029159546,0.03542405578811776,0.025677215301249907
79.0,537.2793719768524,0.03541525456111558,0.0256921784381459
80.0,544.01895403862,0.035413230301978835,0.025634549610907397
87.0,590.6566400527954,0.035405619689401584,0.025677977286512815
93.0,631.206524848938,0.035404782120361,0.025706604042920567
96.0,651.2469439506531,0.03540400731607267,0.025698863873542727
97.0,658.0482790470123,0.03540037484233563,0.02565632722343943
107.0,725.1781849861145,0.03539711115322285,0.025700211681392512
108.0,731.9870767593384,0.035391570929879,0.025592329423546122
113.0,765.483186006546,0.03537968827995451,0.02561997806293172
125.0,846.1178398132324,0.03537027401318296,0.025596395082312654
135.0,912.8909938335419,0.035366228414732186,0.025661009874786495
136.0,919.705600976944,0.03535875590524535,0.025673974673136517
155.0,1047.3974149227142,0.03535354314103939,0.025567835570398666
161.0,1087.744892835617,0.03534959644603689,0.025684576738533027
165.0,1114.6465847492218,0.03533640503499981,0.025644533330250387
166.0,1121.5003488063812,0.03533213321370347,0.025602659727945357
176.0,1188.7311129570007,0.03532838118588738,0.025569686381978124
182.0,1228.7006101608276,0.035327334494645986,0.025583259631194743
190.0,1282.5743911266327,0.035315685504946785,0.025545829144983018
198.0,1336.2081489562988,0.03530876846568886,0.025590417120089852
201.0,1356.4538638591766,0.03530012474789464,0.02558110257902197
203.0,1369.7003619670868,0.03529987386530813,0.02556732962096969
205.0,1383.3075478076935,0.03529987761933543,0.025577618183401544
211.0,1423.508544921875,0.03529895378535278,0.02559598019374593
214.0,1443.337641954422,0.03529835840533913,0.025592617479795743
222.0,1497.0177369117737,0.035297654243658105,0.025569747304687727
250.0,1685.4350700378418,0.035296776210445635,0.02557931536716662
255.0,1718.9133989810944,0.035295658762325044,0.025575659177378068
273.0,1839.6461787223816,0.03529376715868923,0.02556942736524139
280.0,1886.2215418815613,0.03529356191814027,0.025559634375469917
296.0,1993.8730697631836,0.03529229236943614,0.02556972474555485
316.0,2127.965892791748,0.03529217442432055,0.02557118571739752
319.0,2147.950508117676,0.03529087020521429,0.025566886772990082
321.0,2161.4996008872986,0.0352903468457817,0.025571067438813957
335.0,2255.2803897857666,0.03528946118770097,0.025565684620246505
339.0,2282.1191527843475,0.03528887609831855,0.025573035253246272
349.0,2349.269772052765,0.035288499485138125,0.025564188412415395
364.0,2449.9705867767334,0.035287797029247656,0.02555188534055086
366.0,2463.3293249607086,0.0352873141795911,0.02557976669832518
367.0,2469.9012739658356,0.0352861563556333,0.02557188723592627
381.0,2563.9150338172913,0.03528578381137933,0.02555863204525261
390.0,2624.4906570911407,0.035285586947022385,0.025558580471233317
391.0,2631.121990919113,0.035284988625668486,0.025575198717667683
392.0,2637.893352985382,0.035283984571399384,0.02557245791567562
409.0,2751.9301178455353,0.035283711657205404,0.025573521789480545
427.0,2872.8246138095856,0.0352834204366588,0.02555666230798157
428.0,2879.6167159080505,0.03528255351193225,0.02556729035101529
432.0,2906.4088027477264,0.03528198492368594,0.02556804308113455
444.0,2986.987020969391,0.03528195023863682,0.025567179871428744
445.0,2993.7423968315125,0.03528120037367697,0.025555618515680594
447.0,3007.295902967453,0.03527970551765155,0.025568541683118055
470.0,3161.3438420295715,0.035278732579185956,0.025564089694576783
485.0,3262.2239208221436,0.035277906937089716,0.025577580295284865
496.0,3336.042053937912,0.03527682822432688,0.02556090307062264
